customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score,risk
C4090O,Unicorn,No,2,2,4,29,16,0,14,4,295,-0.159778669,5.905067851,1
C9402V,Dragon,Yes,4,5,10,5,17,8,7,5,50,0.313924912,8.345585432,1
C5864R,Dragon,Yes,10,2,3,45,10,9,0,9,434,-0.272974425,6.056319246,1
C9650U,Unicorn,Yes,8,5,6,23,20,3,7,6,513,1.357707516,0.469897629,1
C4742S,Yeti,No,5,5,10,22,1,2,6,6,981,1.054974365,1.767108915,0
C3959X,Dragon,No,4,8,6,13,12,5,19,4,186,-0.194389,6.113741201,0
C1841F,Griffin,Yes,2,7,1,30,4,0,3,8,950,-0.401281905,0.631587582,0
C4113F,Dragon,Yes,4,5,8,40,,5,14,4,239,-0.208567016,2.25545897,1
C6354S,Yeti,Yes,1,4,7,14,8,1,3,5,727,-0.816205049,8.375648986,0
C9013N,Yeti,No,1,2,10,23,2,3,3,9,1136,-0.15734246,1.893341637,0
C6591P,Unicorn,No,8,3,9,1,16,3,0,5,835,-0.369682408,2.737472452,0
C1030S,,Yes,5,4,1,15,4,3,14,4,289,0.461625795,3.744137991,0
C1209O,Griffin,Yes,3,6,8,6,8,0,0,3,761,1.001400617,5.549062718,0
C9997U,Griffin,No,7,5,8,8,11,0,12,0,378,-0.833833045,3.882040565,1
C5557I,Griffin,Yes,3,4,10,28,10,2,10,3,462,-1.854637766,2.284039437,0
C8534W,Ciclope,No,5,3,2,19,,5,12,7,50,-0.362534259,2.626831843,1
C4311C,Ciclope,No,3,5,3,71,10,5,6,2,615,-0.449259649,1.903577392,0
C6239Q,Ciclope,No,2,8,2,18,5,6,14,2,601,-1.115183729,0.654936434,0
C9405X,Unicorn,Yes,5,5,6,30,14,0,3,5,104,3.078558285,3.983276112,0
C3061G,Ciclope,No,1,6,7,41,8,5,5,4,159,-1.028596267,1.249767803,0
C9971I,Unicorn,Yes,2,3,1,36,20,1,17,4,114,-0.459515215,0.40653071,1
C5125H,Griffin,Yes,4,2,2,59,17,2,5,6,1209,-1.022972183,5.495033058,1
C4539O,Unicorn,Yes,5,6,8,20,12,1,16,3,678,-1.383534485,3.738279008,0
C3631K,Yeti,Yes,3,4,10,20,16,0,19,10,269,-1.009637914,5.053043036,1
C4173C,Ciclope,No,3,7,4,50,9,7,2,6,431,0.541983099,2.511092072,0
C8079X,Griffin,Yes,6,7,10,20,8,0,14,4,375,-0.042309843,0.730345315,0
C5427F,Griffin,Yes,4,5,6,157,8,0,13,5,333,-0.226367564,7.195828566,1
C6786N,Yeti,Yes,4,4,7,26,,2,8,10,247,1.554454531,5.141445913,1
C5960P,Griffin,Yes,5,6,10,16,,1,14,5,757,-0.980942758,4.045094224,0
C7460B,Griffin,No,4,4,10,57,16,3,8,6,722,-0.724281051,0.976682992,1
C1894C,Yeti,Yes,7,3,10,19,,1,6,8,836,1.338179742,7.040533159,0
C2391Z,Dragon,No,7,9,6,56,17,8,12,6,69,0.395077199,2.173839216,1
C7569R,Yeti,Yes,1,5,2,18,13,3,4,8,262,1.169335679,2.32387204,0
C7288A,Unicorn,No,6,4,1,114,5,3,20,5,452,2.972359545,2.425720569,1
C2919U,Unicorn,Yes,3,5,10,12,16,2,20,3,586,1.408143202,3.642009533,1
C5164N,Unicorn,No,1,9,8,27,,3,11,7,485,0.798094787,1.663169718,0
C7751B,Ciclope,Yes,4,5,2,27,19,5,9,5,88,-0.672296268,3.153212924,1
C8187R,Ciclope,No,6,7,5,37,9,5,14,7,303,1.042381345,10.45329806,1
C4632M,Yeti,Yes,4,6,4,20,5,3,4,6,56,0.637350497,2.222684659,0
C1668F,Ciclope,Yes,4,6,10,9,,5,10,8,927,-0.36511825,5.542227113,0
C3217W,Dragon,Yes,5,7,7,46,20,9,3,4,680,1.561681644,3.690517986,1
C2014H,Dragon,Yes,5,3,7,40,,5,19,7,312,-0.288073955,2.545392434,1
C2185H,Yeti,No,3,6,3,23,20,1,11,5,281,1.467957953,1.362277893,1
C1095H,Yeti,No,4,5,9,5,,1,6,9,482,-0.374950169,2.826690408,0
C7512T,Dragon,Yes,7,6,7,18,17,9,17,3,531,0.908899631,1.607485199,1
C4414S,Dragon,No,6,1,10,48,1,5,2,4,404,-0.180263985,12.13314452,0
C6567X,Yeti,No,8,6,3,39,,3,19,8,463,-0.481148808,1.68785619,1
C8240F,Dragon,Yes,5,7,10,59,1,5,0,2,50,0.572729357,7.711640209,0
C6297U,Yeti,Yes,5,5,9,15,12,0,4,4,306,0.379695773,16.29423714,0
C3750O,Griffin,Yes,7,4,6,19,7,1,8,2,135,-0.336678135,3.572060365,1
C4601I,Yeti,No,2,6,7,11,18,3,3,5,664,1.158686809,3.931790969,1
C2793A,Dragon,Yes,6,7,6,16,1,8,10,7,50,0.424038559,2.131376859,0
C7747V,Dragon,Yes,3,9,1,18,,5,12,2,761,0.400441197,3.007360145,1
C6864G,Ciclope,Yes,2,3,8,5,2,5,9,4,494,0.991089981,5.785740581,0
C1169Q,Yeti,Yes,3,4,5,24,9,3,14,6,464,-1.227304614,1.261533613,0
C2799O,Yeti,No,6,5,4,26,16,0,3,7,768,0.216881616,2.059824743,0
C9731A,Ciclope,No,6,5,8,20,,7,3,4,503,-1.185025557,5.901354257,0
C6194Z,Dragon,Yes,4,4,6,6,20,6,16,8,863,0.027571539,3.12401278,1
C4008V,Dragon,Yes,4,6,2,13,11,8,2,2,323,-0.853340558,5.452805813,1
C8452M,Ciclope,Yes,6,2,4,7,18,6,4,4,518,-0.765349688,3.029590307,1
C3761R,Yeti,Yes,5,6,7,28,5,2,15,7,382,0.676964867,0.121573143,0
C6574M,Unicorn,Yes,3,7,9,12,5,0,2,7,200,0.569851525,2.452928927,0
C2734T,Ciclope,Yes,3,6,3,17,17,5,19,6,887,-0.302914322,3.019649034,0
C2902D,Yeti,No,3,1,3,5,5,3,13,10,129,-0.97385415,2.996662427,0
C1604L,Ciclope,No,7,4,4,19,5,8,2,6,698,-0.513515515,3.567780797,0
C2080I,Dragon,Yes,4,2,3,17,5,6,8,3,736,0.569373688,1.01189692,1
C3175L,Dragon,Yes,3,8,2,5,15,9,9,4,182,0.726305386,1.387514987,1
C7997L,Unicorn,Yes,2,8,6,19,7,3,11,6,694,-0.385111246,1.36465299,0
C6013D,Unicorn,No,1,6,7,19,3,3,8,9,384,-1.550789893,8.100430902,0
C2017Z,Unicorn,Yes,5,2,10,55,3,0,8,5,190,0.880933644,6.821154713,0
C6579A,Yeti,Yes,4,5,9,15,3,1,4,10,50,-0.490987371,2.510667391,0
C6085A,Griffin,Yes,6,9,10,2,6,3,0,5,820,-0.476345229,0.669422257,0
C1694J,Ciclope,Yes,2,2,6,8,,9,7,5,50,0.326434796,8.915529856,0
C6907Q,Yeti,Yes,6,4,1,28,5,1,12,7,481,0.437736522,2.629295363,0
C8118E,Unicorn,Yes,3,3,4,7,13,3,12,5,312,-1.308551078,2.894636034,0
C2724N,Unicorn,Yes,3,3,7,16,16,3,9,4,853,1.150804525,8.976497561,1
C8817S,Unicorn,No,6,5,4,5,20,3,16,3,1080,-0.57531248,1.202991771,1
C7022C,Unicorn,Yes,2,7,3,59,13,1,15,5,50,-0.493844117,1.353258396,1
C8901Z,Yeti,Yes,6,3,8,117,14,2,16,3,323,0.015562392,4.867918649,1
C6239I,Unicorn,No,7,2,6,8,17,1,11,5,565,-0.138341997,4.062633466,0
C6962Q,Unicorn,Yes,4,8,3,9,13,3,18,5,605,-0.834666846,2.080005144,0
C9360C,Ciclope,No,5,8,8,13,16,7,2,3,349,-1.61324473,4.039965416,0
C5636S,Unicorn,Yes,7,6,5,44,4,0,11,0,381,0.242977487,4.61732604,0
C4140V,Griffin,No,4,2,6,32,12,2,15,2,510,0.321079011,1.764465552,1
C1582C,Griffin,No,6,2,6,55,4,1,19,7,623,0.850258137,3.360934341,0
C8116D,Ciclope,Yes,3,2,8,60,6,8,19,0,1112,0.447311339,7.60340226,0
C4766H,,No,3,3,10,2,1,2,13,5,558,-1.887425794,1.092370701,0
C7192A,Ciclope,Yes,7,6,9,44,5,7,16,4,50,2.12105342,11.12324378,0
C4211Z,Unicorn,No,4,6,8,20,8,3,14,4,153,-0.348152197,12.6538077,0
C4319P,Griffin,No,3,4,1,27,,0,12,0,719,-0.144942871,3.327633389,0
C9891P,Griffin,Yes,5,2,9,15,,0,12,3,170,0.328953869,1.921747057,0
C7794Y,Griffin,No,6,7,4,3,14,1,1,4,536,0.419006151,2.922133949,0
C6554V,Unicorn,Yes,2,5,8,126,6,2,8,8,345,0.957918126,4.272363847,1
C5573V,Yeti,Yes,7,8,4,90,10,3,9,7,404,0.624341378,3.550241769,1
C6777I,Dragon,No,7,6,4,67,5,9,9,5,637,-1.286014369,3.239674371,1
C6023I,Griffin,Yes,2,6,10,8,8,3,12,2,143,0.952196881,7.779832038,0
C4573H,Unicorn,Yes,3,5,6,7,14,1,8,5,198,0.658420601,4.821327305,1
C5419J,Griffin,No,3,2,7,4,6,3,14,3,669,1.080350669,5.050762584,0
C6633J,Unicorn,No,8,3,1,28,18,3,3,7,959,-0.15043459,5.969074094,1
C5418D,Unicorn,No,3,3,8,48,3,0,5,7,364,-0.449861763,7.142560456,0
C4478J,Griffin,Yes,3,7,10,25,10,1,15,3,483,1.369936953,4.459719288,0
C9648L,Ciclope,Yes,4,7,7,6,15,9,3,6,826,-1.566441441,2.782254649,1
C1193I,Yeti,Yes,4,4,10,11,18,0,7,7,393,1.082820249,5.185868327,1
C7564E,Griffin,Yes,3,5,8,25,17,0,19,2,195,0.702747824,3.102417519,1
C2466J,Dragon,Yes,4,8,5,6,1,6,17,0,50,-0.449867752,3.140902877,0
C4210M,Griffin,Yes,5,8,5,24,20,0,4,4,1303,0.245450679,0.247996544,1
C1307S,Dragon,Yes,3,7,10,5,9,5,9,4,225,-0.494660968,11.08341229,0
C2925S,Griffin,No,1,4,1,29,6,0,16,6,686,-1.208247303,9.695511142,0
C6080F,Griffin,No,3,5,2,33,17,0,2,7,707,1.414340283,9.149215526,1
C5225A,Ciclope,Yes,4,6,6,20,20,5,5,6,542,0.322319793,2.046090823,1
C7315H,Dragon,No,5,3,1,78,14,9,20,7,573,0.786921458,0.193214587,1
C4450E,Unicorn,Yes,6,7,3,9,9,2,19,7,114,0.270186804,1.170060653,0
C4284K,Yeti,No,6,4,8,8,16,0,16,4,681,0.724147105,0.564909419,1
C3024Z,Unicorn,Yes,3,4,7,21,15,2,10,9,518,-0.921620373,7.886345458,1
C3518E,Griffin,Yes,3,6,10,44,2,2,9,5,727,-1.161969566,1.921675049,0
C5933I,Ciclope,Yes,3,3,6,9,20,5,13,6,463,1.145846999,4.992000457,1
C5085S,Ciclope,No,7,3,6,29,9,7,12,7,50,-1.626512961,8.850759517,1
C1703N,Dragon,Yes,3,7,10,11,2,7,13,6,721,-0.327732019,2.655943782,1
C1195B,Griffin,Yes,3,3,9,30,7,3,1,5,626,1.061860299,6.404685516,0
C1832E,Yeti,Yes,1,7,2,3,7,3,15,7,421,0.044506895,1.767116737,0
C4144Y,Dragon,Yes,6,5,6,27,,7,16,5,79,0.819902253,5.153948518,1
C9154C,Yeti,Yes,3,1,4,4,9,1,16,5,530,-0.637682826,1.61526078,0
C9919Q,Yeti,No,8,7,10,43,7,3,5,3,558,0.447082083,5.555613232,0
C5982U,Unicorn,No,4,8,6,34,4,0,15,8,499,-0.114618066,11.87114902,0
C5359G,Griffin,No,7,5,9,37,18,3,20,3,958,-0.740716339,4.185888272,1
C5766S,Yeti,No,3,4,10,18,18,0,14,4,126,-0.425168058,2.067211791,1
C7143E,Unicorn,No,6,5,4,10,3,3,9,6,101,-1.026159157,3.853827358,0
C9442H,Yeti,Yes,6,7,8,71,2,1,14,6,247,1.401686587,3.284486805,0
C8378I,Dragon,No,4,3,1,248,2,7,16,8,864,0.400126565,1.424488457,0
C1570Z,Unicorn,Yes,3,5,2,27,16,3,2,5,193,1.978676654,6.70577502,1
C6298F,Unicorn,Yes,2,6,8,41,13,0,7,0,733,0.154585198,3.45935628,0
C1002D,Yeti,No,3,6,8,3,12,3,8,7,279,-0.244470387,7.589776851,0
C2528Y,Unicorn,No,4,4,4,26,1,0,0,6,617,-0.596328347,3.168819957,0
C2592E,Dragon,Yes,2,3,4,10,4,5,14,5,311,-1.58161832,3.253010316,0
C8539W,Ciclope,Yes,6,4,4,14,,5,16,7,504,0.270483168,4.446455473,0
C2880Q,Ciclope,No,6,3,3,2,2,8,7,4,291,2.020232851,8.294006402,0
C5809O,Unicorn,No,4,3,10,6,16,2,6,2,657,-1.478880346,7.899731609,1
C3801T,Griffin,Yes,5,5,1,25,16,3,16,3,303,0.267499083,4.062240023,1
C8927S,Dragon,No,0,7,1,21,18,5,17,1,388,0.933450367,4.998098469,1
C9127C,Dragon,Yes,2,2,3,46,14,6,17,2,960,1.421135587,3.373724743,1
C6912Z,Dragon,Yes,4,4,2,3,3,6,4,6,702,0.985130922,3.634421525,1
C5820Y,Yeti,No,6,5,10,19,,0,18,5,481,-1.848837911,3.622218167,1
C4135X,Ciclope,Yes,8,6,10,4,6,9,20,1,338,-1.674109705,1.913505732,0
C9448Q,Yeti,Yes,5,8,1,119,8,3,4,5,285,-0.177574303,3.454046159,0
C7340N,Ciclope,No,4,8,2,40,7,7,8,6,711,-0.314458568,4.394223027,0
C3852N,Dragon,No,6,9,6,37,3,6,17,1,949,0.48343529,2.17878888,0
C9660A,Unicorn,No,9,7,4,16,8,3,11,6,602,0.021290315,5.398165742,1
C2845M,Griffin,No,5,6,9,19,,3,0,4,588,-1.518017342,7.534982224,1
C4054Q,Griffin,No,4,5,8,23,12,3,10,5,622,0.580657806,2.632669743,0
C4244R,Yeti,No,5,2,9,4,16,3,8,9,776,-0.155131897,1.38267926,1
C1956I,Yeti,Yes,5,7,2,36,,3,11,5,617,-1.898058662,10.25729765,0
C7234M,Ciclope,No,4,5,8,48,17,9,9,4,415,-0.668014198,1.507617602,1
C7422Q,Ciclope,Yes,6,5,1,19,4,8,13,4,245,-0.309634197,0.455172948,1
C3956L,Yeti,Yes,4,3,10,18,2,1,1,9,912,-2.09828317,5.152294693,0
C9681Z,Unicorn,No,4,3,10,16,5,3,20,8,209,-1.098664581,2.388739878,0
C1320S,Griffin,Yes,6,5,8,22,,3,9,9,97,-0.056245597,1.461809703,1
C5418A,Griffin,Yes,8,5,1,16,3,3,3,2,837,1.505927834,4.045720756,1
C6706A,Yeti,Yes,6,4,10,20,13,3,9,6,776,0.63423962,3.004228816,1
C3869R,Ciclope,Yes,5,7,1,88,,5,4,6,351,2.010914601,9.421517081,0
C8313K,Unicorn,No,4,5,6,7,5,1,3,2,335,0.245763345,1.025371325,1
C8278V,Unicorn,No,3,5,5,78,6,3,9,4,333,1.22407631,1.272981119,1
C5027E,Unicorn,No,3,6,6,10,11,0,17,2,346,0.74368798,1.683330126,1
C6932A,Griffin,Yes,7,5,9,38,13,0,11,3,438,1.659482506,7.536985676,1
C9038K,Griffin,No,2,5,2,8,2,1,4,5,51,-2.298050892,4.714222288,0
C7839T,Griffin,Yes,6,4,7,34,7,0,3,5,225,-0.440532882,0.827522307,0
C5255Z,Unicorn,No,5,7,6,10,17,3,3,4,215,-0.714090286,4.499571468,1
C8166W,Dragon,Yes,1,6,8,21,,5,13,4,105,-2.242998474,3.367771937,0
C1845M,Dragon,Yes,3,7,6,18,13,5,5,4,247,-0.322747577,1.159025686,0
C9566V,Griffin,Yes,6,3,3,18,18,0,15,3,795,0.560627355,9.197888545,1
C5086B,Dragon,Yes,6,3,10,2,2,5,9,6,1030,0.153792049,4.025703735,0
C3539O,Ciclope,No,4,1,6,5,16,5,17,5,72,-0.847864969,2.699448897,1
C6776Y,Ciclope,Yes,5,4,7,14,18,5,1,5,496,-0.960843776,3.963610531,1
C1835K,Unicorn,No,4,3,6,21,14,2,16,3,503,1.245577467,0.444857226,1
C3448Y,Unicorn,Yes,4,7,10,9,7,3,4,4,912,1.869462914,5.841067177,1
C2494F,Unicorn,Yes,3,3,5,61,5,3,18,1,50,-0.350691776,3.284672604,0
C3680C,Griffin,Yes,3,7,1,12,18,3,18,5,702,-0.730729178,0.362109208,1
C6790N,Griffin,Yes,3,7,10,2,9,3,11,3,403,0.326257083,2.287545141,0
C6018X,Ciclope,Yes,3,5,1,7,6,7,1,1,666,-0.936783617,8.999887527,0
C4897I,Yeti,No,9,6,10,24,20,1,19,4,465,-0.084012199,7.455234973,1
C4378U,Unicorn,Yes,3,2,3,87,5,3,11,5,153,-0.398989259,8.447599478,0
C5755E,Dragon,Yes,5,3,8,24,3,7,18,5,851,1.043469077,5.334369306,0
C7207T,Yeti,No,3,4,3,9,20,3,3,4,366,1.763465376,1.500422938,1
C3249O,Unicorn,No,8,5,2,9,16,0,7,5,516,-0.511453721,1.273581607,1
C6072E,Ciclope,Yes,5,7,10,11,6,5,5,6,50,0.747038702,3.699615625,0
C1082S,Griffin,Yes,4,7,5,15,14,1,2,5,392,-0.833383071,0.689535287,1
C6538S,Ciclope,Yes,6,5,4,3,3,5,15,4,607,0.665686522,0.878578744,0
C4395N,Dragon,Yes,3,4,5,11,,7,3,6,775,0.754492197,2.899093064,1
C9834F,Yeti,No,6,6,2,89,1,3,9,2,909,0.091622397,2.419157202,0
C6874D,Yeti,Yes,4,4,2,11,,3,9,10,1037,-0.585324814,0.999896162,0
C1591Y,Unicorn,Yes,6,5,2,88,14,2,17,5,517,0.508693021,5.429125051,1
C2168R,Unicorn,Yes,7,3,4,38,,2,13,5,565,-0.962970784,1.759446727,0
C5627V,Yeti,Yes,4,2,7,4,,2,10,6,562,2.731351842,0.404447463,1
C5918S,Dragon,Yes,4,8,7,8,17,7,13,2,663,1.480369464,2.522019376,0
C9046V,Ciclope,Yes,5,7,10,11,13,8,11,3,262,0.239246662,10.35039041,0
C7495E,Unicorn,Yes,6,5,4,19,15,3,3,1,295,0.724731225,2.61124881,1
C2524M,Griffin,Yes,4,5,10,26,1,2,17,2,774,1.159328294,5.141466272,0
C6929R,Ciclope,Yes,7,7,3,15,13,5,5,2,409,1.448578199,2.168714498,0
C8079C,Griffin,No,4,4,1,1,19,2,12,6,446,-0.622550335,1.838418423,0
C2560D,Yeti,Yes,3,4,6,24,3,3,19,8,592,1.025871957,1.4589178,0
C5868Q,Dragon,Yes,6,7,10,53,18,6,16,7,698,0.839258637,0.762316402,1
C2039W,Yeti,No,2,4,3,11,8,0,18,8,549,0.072081924,4.080165999,0
C3730R,Dragon,No,7,3,10,28,7,9,18,3,738,0.029674352,1.917263582,1
C7763A,Unicorn,Yes,5,5,1,40,12,1,11,2,622,0.960789917,8.048748988,1
C8782Z,Ciclope,Yes,5,5,9,40,1,7,4,2,1117,1.472864468,5.203270761,0
C9626D,Unicorn,Yes,4,5,9,9,15,0,14,10,405,0.175598259,2.249579023,1
C4533G,Ciclope,Yes,5,3,4,6,4,5,1,3,690,-0.421927934,2.952814139,0
C5056Z,Yeti,No,6,6,5,30,14,1,10,6,433,0.01375195,3.101697138,1
C7867U,Ciclope,Yes,3,1,1,103,18,7,0,1,264,-1.589637378,9.100160233,1
C4796Y,Griffin,No,1,7,3,87,11,3,6,1,313,-0.641333321,0.597190254,1
C9279U,Unicorn,Yes,4,4,7,53,10,0,6,5,223,-0.130186941,2.081004187,1
C8329Q,Ciclope,No,2,4,8,32,4,6,17,1,803,-1.861531272,3.823680386,0
C1857H,Ciclope,No,7,6,8,48,16,8,7,6,549,-0.223314035,3.324525794,1
C7918I,Unicorn,Yes,4,6,2,28,17,1,1,4,541,-0.793455268,1.031193301,0
C2551Y,Dragon,Yes,7,2,7,65,7,6,1,0,438,1.171868757,4.395236856,1
C5394W,Dragon,Yes,3,4,7,7,19,7,12,4,51,0.442008551,0.747322406,1
C3557J,Dragon,Yes,4,3,8,95,17,9,14,8,867,1.600639569,2.697834345,1
C4089J,Dragon,No,2,3,7,22,,5,4,6,1258,0.411739643,6.481711981,0
C4937H,Dragon,Yes,4,2,10,4,19,5,12,5,636,-0.374886205,1.904494646,1
C8327I,Ciclope,No,6,5,9,16,1,8,12,1,564,0.612418429,2.685997693,0
C4973W,Griffin,No,5,6,3,25,,0,2,5,729,1.446263542,1.910755651,1
C4933A,Dragon,Yes,6,9,1,8,20,5,2,5,694,-1.07517339,1.835331555,0
C1004L,Yeti,No,3,1,2,118,19,0,12,5,50,0.550651363,4.747484557,1
C6836Y,Yeti,Yes,9,8,4,5,18,2,12,6,405,0.280024916,9.014168948,1
C2177O,Yeti,Yes,4,5,7,7,,2,3,6,71,-0.119132696,5.116212602,0
C3600L,Yeti,Yes,6,5,3,58,1,2,5,4,197,-0.507656269,5.3794594,1
C4983I,Unicorn,Yes,7,4,8,9,18,3,1,0,507,-0.071765302,3.093540283,1
C1164B,Griffin,Yes,4,4,7,77,19,3,17,2,737,0.952412625,13.80338844,1
C5700F,Yeti,No,4,3,4,39,20,2,7,5,411,0.699443772,7.673532143,1
C3942C,Griffin,No,3,5,10,265,8,0,1,7,50,0.606648612,9.562593834,1
C1446D,Yeti,No,6,1,8,13,14,3,14,6,50,-2.501567726,10.061622,0
C4395E,Unicorn,Yes,3,3,5,20,,3,3,2,1275,-1.078564818,0.048403766,0
C3082H,Dragon,Yes,5,7,1,90,20,5,13,3,870,0.715599258,3.251977398,1
C3621A,Ciclope,Yes,4,6,4,14,6,5,17,5,507,-0.186862985,3.388625025,0
C2056Y,Griffin,No,6,5,3,8,8,0,19,5,50,0.504419296,6.840346836,1
C7011D,Dragon,No,4,5,1,3,13,9,20,6,632,0.272228733,3.550261381,1
C3553J,Ciclope,Yes,1,5,4,54,10,6,17,3,980,0.17168797,6.20270515,0
C9150W,Yeti,Yes,4,5,4,18,14,3,17,7,50,0.47908494,2.276078337,1
C7933C,Yeti,Yes,6,3,10,8,4,1,6,6,427,-0.11405897,3.957953749,0
C5414M,Yeti,Yes,3,5,8,6,14,2,11,3,338,0.394400456,4.615632922,1
C6737V,Ciclope,No,1,1,4,54,2,7,9,5,582,0.705034252,12.33784897,0
C3888O,Griffin,Yes,5,7,7,8,17,2,16,6,891,0.549076018,1.791200035,1
C3374F,Yeti,Yes,5,5,7,80,4,3,8,4,446,0.74685106,5.017070955,1
C3819T,Dragon,Yes,9,3,8,21,19,8,15,4,988,-1.535072408,10.06106227,1
C4940R,Unicorn,No,5,3,2,33,11,0,18,3,280,-1.333861519,1.246748346,0
C7219J,Yeti,Yes,4,5,10,6,11,0,14,6,412,1.03189976,1.25579435,0
C9594B,Ciclope,Yes,5,5,10,8,2,9,14,5,370,-2.392007689,2.135936086,0
C9071A,Dragon,Yes,6,4,2,11,2,6,8,3,698,-1.183196255,4.216932232,0
C4440V,Unicorn,Yes,6,3,3,27,9,2,16,5,599,0.193741726,2.276657145,0
C7157I,Griffin,Yes,4,2,4,3,1,2,9,6,646,-1.001556528,3.611330849,0
C8969D,Griffin,No,5,4,8,12,17,1,6,9,451,1.993352395,2.131787264,1
C7035N,Ciclope,No,6,6,1,8,18,6,7,5,753,-0.488366621,2.104711178,1
C2864X,Griffin,Yes,1,6,4,9,18,0,0,3,50,-0.355359783,9.474129894,1
C7888A,Unicorn,Yes,7,5,7,19,15,3,1,3,705,-0.212589992,4.47082141,1
C1781B,Dragon,Yes,3,8,2,2,1,9,6,6,415,-1.151220545,1.397554622,0
C4738K,Dragon,Yes,4,2,8,44,14,7,11,7,875,-1.226707976,1.146249036,1
C7515R,Griffin,No,5,3,9,34,16,1,10,0,243,-0.053286345,2.185387586,1
C1135M,Griffin,No,7,3,6,6,2,2,20,1,357,0.623259853,3.887740945,0
C8062X,Unicorn,No,6,3,7,17,8,2,6,6,515,0.122668875,5.635756829,0
C3629B,Unicorn,Yes,10,4,8,83,1,3,13,2,462,0.725467788,9.671202241,1
C2375I,Yeti,Yes,3,7,10,9,16,0,20,3,808,-1.201726342,0.450937658,0
C4988J,Dragon,Yes,6,8,7,1,20,9,19,3,434,-0.434019527,5.393407802,1
C1814I,Griffin,Yes,4,5,10,10,5,2,3,3,61,-1.040813275,2.548930535,0
C3608M,Dragon,Yes,5,7,8,4,,6,16,6,684,0.378786964,1.844457102,0
C1712U,Yeti,No,10,4,2,8,13,1,20,7,1175,0.452859388,12.30333902,0
C4752I,Yeti,No,0,5,7,4,15,3,20,7,905,-1.227260972,4.32656648,0
C9157T,Griffin,No,3,3,1,11,,1,5,7,50,-1.274699765,10.96147546,1
C2231D,Dragon,No,1,9,10,6,9,8,17,6,458,-0.008278021,3.718320872,0
C1019O,Ciclope,Yes,4,4,4,2,7,9,3,7,908,-0.403546694,5.077809562,0
C4192J,Dragon,Yes,8,5,8,30,14,8,18,7,1161,-0.218503579,3.420866381,1
C5584O,Ciclope,Yes,4,7,1,53,11,5,14,6,459,-2.39134458,3.328945572,0
C1008C,Unicorn,No,4,4,8,11,6,0,13,6,117,-0.869657331,3.505413613,0
C8101Y,Griffin,No,3,2,8,18,18,1,14,3,270,2.087964423,5.22827562,1
C8533X,Yeti,Yes,5,7,1,24,19,1,18,7,773,-0.524212323,3.837074589,1
C5171V,Unicorn,No,5,6,2,36,15,2,16,6,861,-0.810317946,1.936445411,1
C8939X,Yeti,Yes,3,3,5,8,10,1,10,6,1171,1.364027124,2.431645854,1
C2344D,Ciclope,Yes,0,3,3,26,8,5,7,4,485,0.606608082,3.88460641,0
C4623N,Griffin,Yes,1,8,5,52,10,3,7,5,361,1.067403022,3.410901835,1
C9622I,Ciclope,Yes,5,4,9,3,8,5,19,5,1030,0.043409399,8.194100539,0
C8483X,Dragon,No,4,5,4,11,20,7,11,3,622,-1.205317215,2.968912983,1
C9686E,Ciclope,No,4,2,8,12,6,9,12,3,574,-0.402401807,1.710833949,0
C3176F,Yeti,No,7,3,6,4,7,3,15,9,1045,1.248953069,4.605994774,0
C7615R,Ciclope,No,2,6,2,17,13,8,7,1,801,1.731086615,1.553266731,0
C4663C,Unicorn,Yes,5,4,10,11,12,3,4,7,632,-0.274303292,1.076450265,0
C5686T,Ciclope,Yes,1,5,10,28,6,6,2,6,451,0.217699178,3.49280373,0
C5268G,Ciclope,No,7,3,5,91,12,9,13,6,258,0.900148068,7.296641301,1
C6329R,Unicorn,No,6,3,1,28,7,0,10,1,198,0.148106742,4.327175965,1
C6320W,Griffin,Yes,4,8,3,6,14,0,8,5,1039,1.188156902,6.414179486,0
C3825P,Unicorn,No,3,3,10,4,,3,0,3,759,-2.259545928,2.501446532,1
C8694F,Ciclope,No,6,7,10,16,6,9,4,6,501,0.048977162,7.148171194,0
C3534B,Ciclope,Yes,5,5,1,14,16,8,19,3,753,0.304086919,5.030601899,0
C4374B,Yeti,No,8,5,6,13,18,1,13,10,832,0.690855787,3.728205216,1
C7716C,Dragon,Yes,6,3,8,15,,9,9,6,287,-1.465671187,2.854281832,0
C7231P,Yeti,No,6,3,6,11,11,0,7,4,836,0.437309252,6.904385993,0
C9890J,Yeti,No,5,5,9,28,2,3,3,4,50,-0.808654972,4.396669726,0
C4102G,Griffin,Yes,5,4,6,14,7,0,12,3,364,0.211972456,9.286147099,0
C5834F,Dragon,No,2,4,10,3,11,9,0,4,173,-0.379142663,5.354214342,0
C2020Y,Griffin,No,3,6,9,52,6,3,7,5,188,1.506224033,1.411270094,0
C7111D,Unicorn,No,3,5,1,40,17,0,0,2,246,0.617249524,2.889977788,1
C6561H,Unicorn,Yes,6,4,10,14,2,3,16,7,650,0.41610687,3.699413628,1
C2620M,Ciclope,Yes,6,3,2,20,16,8,11,0,859,0.020173638,1.223409689,1
C8087A,Yeti,Yes,1,3,1,15,18,3,0,6,103,0.858242922,4.516485589,1
